trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
106,TMUS,2022-08-23,2022-08-26,145.37519184112548,146.28100135803223,2395,348521.758043955,349992.6552542347,1470.8972102796542,0.004220388473118453,Leader rotation,0,0,0.005,0.005,+0.42%
107,CEG,2022-08-26,2022-10-21,83.19506785202027,84.23414696502687,4204,350101.81731514307,353766.23348713195,3664.41617198888,0.010466715654578795,Supertrend down,0,0,0.005,0.005,+1.05%
108,PDD,2022-11-14,2023-01-17,67.96174131774903,93.9901971244812,5200,353754.4559071472,488260.27602225496,134505.82011510775,0.38022367738150153,Leader rotation,0,0,0.005,0.005,+38.02%
109,NFLX,2023-01-17,2023-03-02,33.29009571838379,30.924972667694092,14653,488287.5723340391,452690.4808752218,-35597.091458817304,-0.07290189936365044,Supertrend down,0,0,0.005,0.005,-7.29%
110,MELI,2023-03-02,2023-03-22,1201.5725,1217.4668514404298,376,452243.05126,457309.76860545995,5066.717345459969,0.011203527243466738,Leader rotation,0,0,0.005,0.005,+1.12%
111,NVDA,2023-03-22,2023-06-13,26.57033673286438,39.96497781944275,17211,457759.3675748381,687149.3960171788,229390.02844234067,0.5011148753932124,Leader rotation,0,0,0.005,0.005,+50.11%
112,META,2023-06-13,2023-06-20,276.391844909668,277.1969959259033,2483,686967.2318616164,687591.8607431339,624.6288815175649,0.0009092557148975278,Leader rotation,0,0,0.005,0.005,+0.09%
113,NVDA,2023-06-20,2023-08-16,43.234490104675295,44.275140455245975,15892,687769.5992602432,702916.9115826542,15147.312322410988,0.022023817770810528,Supertrend down,0,0,0.005,0.005,+2.20%
114,NVDA,2023-08-30,2023-09-27,49.31374071121216,42.097186820983886,14239,702880.5323409368,598822.4213008456,-104058.11104009126,-0.14804523137598746,Supertrend down,0,0,0.005,0.005,-14.80%
115,NVDA,2023-10-12,2023-10-25,47.03427392959595,43.15930981636048,12719,598827.1590406413,548394.3182927347,-50432.84074790659,-0.08421936110697315,Supertrend down,0,0,0.005,0.005,-8.42%
116,META,2023-10-25,2023-11-01,311.70500000000004,300.1898310699463,1757,548213.350685,526906.0996567057,-21307.25102829421,-0.038866713117567286,Supertrend down,0,0,0.005,0.005,-3.89%
117,CEG,2023-11-06,2023-11-09,119.64444285202028,120.92125135803224,4401,527081.7481847329,531642.2527994732,4560.504614740377,0.008652366792146982,Leader rotation,0,0,0.005,0.005,+0.87%
118,NVDA,2023-11-09,2023-11-22,47.72806754875183,49.57781518363953,11128,531649.0536181928,551150.2254361771,19501.171817984316,0.03668053518626069,Leader rotation,0,0,0.005,0.005,+3.67%
119,ZS,2023-11-22,2023-12-01,194.09166377258302,196.8016043930054,2837,551188.6881729407,557767.8255112934,6579.1373383526225,0.011936270608456923,Leader rotation,0,0,0.005,0.005,+1.19%
120,PDD,2023-12-01,2024-02-05,144.10826736450196,121.13010303497315,3789,546572.2512691419,458502.9984391137,-88069.25283002818,-0.161130120721517,Supertrend down,0,0,0.005,0.005,-16.11%
121,CRWD,2024-02-05,2024-02-28,76.669375,79.27656385803223,6120,469685.791575,484687.3982403461,15001.606665346131,0.031939664632053555,Supertrend down,0,0,0.005,0.005,+3.19%
122,NVDA,2024-02-28,2024-03-14,78.04691276168823,89.0843299598694,6204,484687.2498202872,552126.5038879587,67439.25406767149,0.13913973204922692,Leader rotation,0,0,0.005,0.005,+13.91%
123,CRWD,2024-03-14,2024-04-26,83.707875,74.67203158950807,6589,552102.739563375,491522.0021271254,-60580.73743624962,-0.10972729004054449,Supertrend down,0,0,0.005,0.005,-10.97%
124,NVDA,2024-05-07,2024-07-01,91.59903857040406,122.79091621398926,5326,488344.33590539795,653330.435335951,164986.0994305531,0.33784788170966773,Supertrend down,0,0,0.005,0.005,+33.78%
125,CRWD,2024-07-01,2024-07-02,96.84975969314576,95.04187601852418,6772,656522.4392146249,642979.9608130483,-13542.478401576634,-0.020627594112056613,Leader rotation,0,0,0.005,0.005,-2.06%
126,ARM,2024-07-02,2024-08-01,157.71268113708496,128.00210167694092,4073,643006.1140216183,520831.2075700502,-122174.90645156807,-0.19000582387535503,Supertrend down,0,0,0.005,0.005,-19.00%
127,AVGO,2024-08-16,2024-08-20,165.374586227417,166.13122803497316,3130,518140.077346707,519470.75300571654,1330.6756590095465,0.0025681774431032256,Leader rotation,0,0,0.005,0.005,+0.26%
128,NVDA,2024-08-20,2024-09-10,129.10619386291503,107.21704257202148,4040,522110.61222938285,432723.6951389758,-89386.91709040705,-0.17120302670870824,Supertrend down,0,0,0.005,0.005,-17.12%
129,CEG,2024-09-20,2024-10-28,236.453383682251,265.4221195678711,1828,432669.0221565259,484706.4429354983,52037.42077897239,0.12027073378076714,Leader rotation,0,0,0.005,0.005,+12.03%
130,TSLA,2024-10-28,2025-01-08,271.485,390.7887871398926,1783,484541.81275499996,696079.631062958,211537.81830795808,0.4365728874979846,Supertrend down,0,0,0.005,0.005,+43.66%
131,MRVL,2025-01-23,2025-01-24,124.0384806137085,125.98326030349732,5553,689474.4685307711,698885.4594208553,9410.990890084184,0.013649513244686773,Leader rotation,0,0,0.005,0.005,+1.36%
132,PLTR,2025-01-24,2025-02-05,79.48477806854248,101.22020878601074,8870,705735.0114494397,896925.4286799834,191190.41723054368,0.2709096390695942,Leader rotation,0,0,0.005,0.005,+27.09%
133,APP,2025-02-05,2025-03-04,379.44553009033206,322.218,2361,896766.7674398171,759995.9413020001,-136770.826137817,-0.1525154935527825,Supertrend down,0,0,0.005,0.005,-15.25%
134,PLTR,2025-04-28,2025-08-26,114.40578877258301,154.53535439300538,6637,760070.5313037169,1024625.4959592703,264554.96465555334,0.34806633563568545,Supertrend down,0,0,0.005,0.005,+34.81%
135,IDXX,2025-08-26,2025-09-10,644.8774004516602,649.3189682922364,1587,1024443.8549513012,1029438.7334770993,4994.878525798093,0.004875697678947466,Leader rotation,0,0,0.005,0.005,+0.49%
136,AVGO,2025-09-10,2025-09-15,353.4533489532471,357.890710144043,2910,1029577.7946994028,1040420.504552646,10842.7098532432,0.010531219601923159,Leader rotation,0,0,0.005,0.005,+1.05%
137,WBD,2025-09-15,2025-10-01,18.87323546028137,19.42258568286896,55079,1040558.4548527544,1068706.8202299126,28148.365377158276,0.02705121009385425,Leader rotation,0,0,0.005,0.005,+2.71%
