trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
90,90,NVDA,2024-10-30,2024-11-08,139.74931,148.54684500000002,3103.0,0.0,434943.03525679,459558.0374548951,24615.002198105096,0.056593623078876165,Leader rotation,+5.66%
91,91,TSLA,2024-11-08,2024-11-19,299.58871,335.25636000000003,1529.0,0.0,459445.35100276995,511069.15351668,51623.80251391005,0.11236113805752446,Leader rotation,+11.24%
92,92,APP,2024-11-19,2024-12-11,295.72292,327.1086,1723.0,0.0,511059.1829334799,561917.2934466,50858.110513120075,0.09951510942665087,Supertrend down,+9.95%
93,93,TSLA,2024-12-11,2025-01-02,410.31455,389.51485,1366.0,0.0,562171.1443258999,530481.0532447,-31690.091081199935,-0.056370895946997734,Supertrend down,-5.64%
94,94,MRVL,2025-01-23,2025-01-24,123.54504,126.48998000000002,4235.0,0.0,524782.8841331999,534078.0101041,9295.125970900059,0.017712326853519755,Leader rotation,+1.77%
95,95,PLTR,2025-01-24,2025-02-05,79.168575,101.62733,6797.0,0.0,539723.1306878249,688688.67912397,148965.54843614507,0.27600363958147,Leader rotation,+27.60%
96,96,APP,2025-02-05,2025-02-26,377.936055,327.977295,1816.0,0.0,688390.87150764,593819.94741684,-94570.92409079999,-0.13737968936700296,Supertrend down,-13.74%
97,97,PLTR,2025-04-28,2025-08-20,113.95067,152.07155000000003,5198.0,0.0,594092.5294079799,788096.5131493002,194003.98374132032,0.32655516462165846,Supertrend down,+32.66%
98,98,IDXX,2025-08-20,2025-09-10,638.77673,651.930635,1230.0,0.0,788052.4640337,799469.05700685,11416.59297315008,0.01448709761620881,Leader rotation,+1.45%
99,99,AVGO,2025-09-10,2025-09-15,352.04728,359.330195,2264.0,0.0,799426.14704576,811082.9907955601,11656.843749800115,0.0145815142435326,Leader rotation,+1.46%
100,100,WBD,2025-09-15,2025-10-01,18.7931475,19.500705000000004,43038.0,0.0,811245.9405513149,836753.52776463,25507.587213315186,0.03144248363940094,Leader rotation,+3.14%
101,101,PLTR,2025-10-01,2025-10-09,181.59198,183.30463000000003,4594.0,0.0,836736.25678836,839575.1658093401,2838.9090209801216,0.003392836151114853,Leader rotation,+0.34%
102,102,AMD,2025-10-09,2025-10-29,236.65445000000003,263.793715,3537.0,0.0,839557.9300189499,930239.2548451351,90681.32482618524,0.10801080137988617,Leader rotation,+10.80%
103,103,MU,2025-10-29,2025-11-21,229.40359,204.223205,4043.0,0.0,930261.15051311,823197.394561555,-107063.75595155498,-0.11509000014942161,Supertrend down,-11.51%
104,104,WDC,2026-01-28,2026-05-11,263.845175,488.296455,3110.0,388.75,823020.1697327499,1514046.16912485,691414.7493921001,0.8400945381649827,Leader rotation,+84.01%
105,105,MU,2026-05-11,2026-05-27,794.16947,954.2265100000001,1901.0,0.0,1514245.31095741,1808542.64172347,294297.33076606016,0.1943524795067617,Leader rotation,+19.44%
106,106,LITE,2026-05-27,2026-07-06,902.902325,727.9065,1997.0,0.0,1808505.2308540747,1449268.3926585,-359236.8381955747,-0.198637433869032,Supertrend down,-19.86%
