param_entry,param_market_filter,param_asset_filter,param_rs_method,param_rs_period,param_sell_confirm_bars,param_hurdle,param_max_positions,param_st_period,param_st_multiplier,start,end,total_return,qqq_return,alpha,mdd,cagr,calmar,sharpe,sortino,win_rate,payoff_ratio,trade_count,score,source
single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.5,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,35.38254372319644,12.890987931534816,22.491555791661625,-0.36440938651365995,0.25651561012930046,0.7039215223938391,0.9174058168288878,1.358853545356059,0.6197530864197531,1.3556802321557881,405,35.11853838849038,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,7,2.5,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,24.39043344351394,12.890987931534816,11.499445511979122,-0.4317787378590483,0.2281251046229955,0.5283379764231597,0.8188683619016245,1.2090962599052457,0.6518518518518519,1.0540427811912052,405,24.06957650408375,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,125,6,2.5,4,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,21.019595342694757,12.890987931534816,8.12860741115994,-0.4124128539543851,0.21706121073267015,0.5263201877715437,0.8530003705602585,1.2588168476724266,0.5949656750572082,1.4159970303558138,437,20.715255070648055,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.5,4,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,36.85045872929871,12.890987931534816,23.959470797763892,-0.37219548033748273,0.25967717502294985,0.6976902964740234,0.9702830031043327,1.4285361295180135,0.6173708920187794,1.4534673513169647,426,36.58181083512185,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,50,5,2.5,4,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,21.562765636303727,12.890987931534816,8.67177770476891,-0.39313256620352666,0.218946903763092,0.5569289409866445,0.8636767335140448,1.2672430383466804,0.6275862068965518,1.119916560265801,580,21.27416988534633,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,1,2.5,4,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,16.951455806333733,12.890987931534816,4.060467874798917,-0.37752130167392184,0.2013690770641181,0.5333979199882276,0.8217998886047923,1.2209797853987923,0.6181818181818182,1.0778423490014533,605,16.67409276165274,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,4,2.5,4,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,24.70677565647149,12.890987931534816,11.815787724936673,-0.4468917070079992,0.2290916157820473,0.5126334013129195,0.8918930261422016,1.3280215846831656,0.6281138790035588,1.119454229008177,562,24.376019081649357,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,100,2,2.5,5,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,17.760044181782238,12.890987931534816,4.8690562502474215,-0.3515664649977408,0.20473657961753067,0.582355258539367,0.8871651652964523,1.288253147239825,0.5966620305980529,1.266798706836163,719,17.50540596474294,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,1,2.5,5,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,14.568052209115162,12.890987931534816,1.677064277580346,-0.3654035712566678,0.19054541847851092,0.5214656710201321,0.8349872766128988,1.2316706329052922,0.6128170894526035,1.0824045008194572,749,14.300778970408215,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,100,6,3.0,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,40.49520477243208,12.890987931534816,27.604216840897266,-0.4373798903359015,0.26705631813040664,0.6105820684286861,0.9584534470680712,1.429849043412564,0.61198738170347,1.4328266798209968,317,40.1740544635754,optuna
